id_note,id_etudiant,id_module,annee_universitaire,note,mention,session,resultat,admis_bool
7440,1166,333,2020-2021,10.81,Passable,Normale,Admis,1
7441,1032,303,2024-2025,17.07,Très Bien,Normale,Admis,1
7442,1785,310,2022-2023,12.34,Assez Bien,Normale,Admis,1
7443,1334,327,2022-2023,12.93,Assez Bien,Normale,Admis,1
7444,1949,334,2024-2025,7.59,Insuffisant,Normale,Échec,0
7445,1892,352,2021-2022,13.17,Assez Bien,Normale,Admis,1
7446,1681,324,2024-2025,6.06,Insuffisant,Normale,Échec,0
7447,1970,329,2022-2023,7.9,Insuffisant,Normale,Échec,0
7448,1711,356,2021-2022,13.95,Assez Bien,Rattrapage,Admis,1
7449,1855,314,2022-2023,6.14,Insuffisant,Normale,Échec,0
7450,2029,334,2024-2025,10.64,Passable,Normale,Admis,1
7451,1295,313,2023-2024,13.92,Assez Bien,Normale,Admis,1
7452,1306,321,2022-2023,9.18,Insuffisant,Rattrapage,Échec,0
7453,1606,348,2021-2022,14.97,Bien,Rattrapage,Admis,1
7454,1263,341,2022-2023,12.99,Assez Bien,Rattrapage,Admis,1
7455,1415,321,2020-2021,13.77,Assez Bien,Normale,Admis,1
7456,1139,358,2023-2024,10.04,Passable,Normale,Admis,1
7457,2079,344,2024-2025,10.05,Passable,Normale,Admis,1
7458,1383,336,2020-2021,11.0,Passable,Normale,Admis,1
7459,1679,303,2021-2022,18.26,Très Bien,Rattrapage,Admis,1
7460,1516,322,2022-2023,9.96,Insuffisant,Normale,Échec,0
7461,1472,336,2024-2025,11.3,Passable,Normale,Admis,1
7462,1383,333,2023-2024,14.46,Bien,Rattrapage,Admis,1
7463,1326,301,2022-2023,9.93,Insuffisant,Normale,Échec,0
7464,1904,326,2023-2024,10.03,Passable,Normale,Admis,1
7465,1892,325,2023-2024,13.35,Assez Bien,Normale,Admis,1
7466,1091,335,2021-2022,16.63,Très Bien,Rattrapage,Admis,1
7467,2107,335,2023-2024,4.28,Insuffisant,Normale,Échec,0
7468,1613,321,2024-2025,16.4,Très Bien,Normale,Admis,1
7469,1915,306,2021-2022,13.59,Assez Bien,Normale,Admis,1
7470,1114,341,2023-2024,14.64,Bien,Normale,Admis,1
7471,1642,314,2020-2021,8.5,Insuffisant,Normale,Échec,0
7472,1441,346,2023-2024,11.84,Passable,Normale,Admis,1
7473,2138,324,2024-2025,10.41,Passable,Normale,Admis,1
7474,1389,307,2022-2023,11.88,Passable,Normale,Admis,1
7475,1280,326,2021-2022,8.64,Insuffisant,Normale,Échec,0
7476,1196,343,2020-2021,15.29,Bien,Normale,Admis,1
7477,1985,354,2022-2023,15.17,Bien,Normale,Admis,1
7478,1169,317,2022-2023,10.04,Passable,Normale,Admis,1
7479,1451,301,2020-2021,13.21,Assez Bien,Normale,Admis,1
7480,1032,352,2023-2024,11.95,Passable,Normale,Admis,1
7481,1168,318,2022-2023,15.49,Bien,Normale,Admis,1
7482,1729,310,2024-2025,14.64,Bien,Rattrapage,Admis,1
7483,1783,360,2022-2023,9.19,Insuffisant,Normale,Échec,0
7484,1722,346,2023-2024,10.75,Passable,Normale,Admis,1
7485,1639,318,2021-2022,7.98,Insuffisant,Normale,Échec,0
7486,1438,305,2024-2025,10.09,Passable,Normale,Admis,1
7487,1981,307,2020-2021,20.0,Très Bien,Normale,Admis,1
7488,1743,315,2021-2022,20.0,Très Bien,Normale,Admis,1
7489,1498,357,2022-2023,12.45,Assez Bien,Normale,Admis,1
7490,2190,360,2023-2024,10.86,Passable,Rattrapage,Admis,1
7491,1338,340,2023-2024,16.87,Très Bien,Rattrapage,Admis,1
7492,1958,302,2020-2021,13.54,Assez Bien,Normale,Admis,1
7493,1052,349,2020-2021,17.44,Très Bien,Normale,Admis,1
7494,1422,351,2022-2023,17.35,Très Bien,Normale,Admis,1
7495,1464,319,2022-2023,13.7,Assez Bien,Normale,Admis,1
7496,2017,324,2024-2025,18.63,Très Bien,Normale,Admis,1
7497,1729,353,2024-2025,11.96,Passable,Rattrapage,Admis,1
7498,1847,341,2020-2021,14.8,Bien,Normale,Admis,1
7499,2087,334,2024-2025,13.07,Assez Bien,Normale,Admis,1
7500,1190,354,2023-2024,4.36,Insuffisant,Normale,Échec,0
7501,2049,326,2020-2021,13.25,Assez Bien,Rattrapage,Admis,1
7502,1268,308,2022-2023,12.45,Assez Bien,Normale,Admis,1
7503,2173,338,2021-2022,12.39,Assez Bien,Normale,Admis,1
7504,2023,339,2022-2023,14.21,Bien,Rattrapage,Admis,1
7505,1446,330,2023-2024,7.81,Insuffisant,Normale,Échec,0
7506,1450,333,2021-2022,14.66,Bien,Rattrapage,Admis,1
7507,2006,358,2022-2023,10.49,Passable,Normale,Admis,1
7508,2195,356,2020-2021,6.75,Insuffisant,Rattrapage,Échec,0
7509,1432,314,2020-2021,6.43,Insuffisant,Normale,Échec,0
7510,1329,311,2021-2022,7.34,Insuffisant,Normale,Échec,0
7511,1470,356,2024-2025,10.41,Passable,Normale,Admis,1
7512,1659,317,2024-2025,14.7,Bien,Normale,Admis,1
7513,1084,360,2023-2024,14.7,Bien,Normale,Admis,1
7514,1029,319,2023-2024,10.76,Passable,Normale,Admis,1
7515,1424,344,2020-2021,14.48,Bien,Normale,Admis,1
7516,1640,347,2024-2025,10.19,Passable,Normale,Admis,1
7517,1448,352,2023-2024,9.28,Insuffisant,Normale,Échec,0
7518,2138,330,2022-2023,5.2,Insuffisant,Normale,Échec,0
7519,1942,331,2023-2024,16.65,Très Bien,Rattrapage,Admis,1
7520,1524,301,2023-2024,9.53,Insuffisant,Normale,Échec,0
7521,1037,315,2023-2024,10.22,Passable,Normale,Admis,1
7522,1789,327,2022-2023,13.18,Assez Bien,Normale,Admis,1
7523,1824,301,2020-2021,11.43,Passable,Rattrapage,Admis,1
7524,1921,325,2021-2022,17.37,Très Bien,Normale,Admis,1
7525,1332,355,2024-2025,14.6,Bien,Normale,Admis,1
7526,1317,308,2021-2022,9.05,Insuffisant,Normale,Échec,0
7527,2104,309,2020-2021,10.61,Passable,Normale,Admis,1
7528,2190,354,2021-2022,11.07,Passable,Normale,Admis,1
7529,2032,327,2024-2025,7.17,Insuffisant,Normale,Échec,0
7530,1338,331,2024-2025,14.03,Bien,Rattrapage,Admis,1
7531,1536,349,2023-2024,4.09,Insuffisant,Rattrapage,Échec,0
7532,1274,328,2022-2023,15.44,Bien,Normale,Admis,1
7533,1442,339,2021-2022,9.44,Insuffisant,Normale,Échec,0
7534,1405,355,2020-2021,14.03,Bien,Normale,Admis,1
7535,1614,347,2022-2023,15.71,Bien,Normale,Admis,1
7536,1883,337,2021-2022,9.95,Insuffisant,Normale,Échec,0
7537,1076,358,2023-2024,13.68,Assez Bien,Normale,Admis,1
7538,1822,343,2023-2024,15.85,Bien,Normale,Admis,1
7539,1067,357,2022-2023,10.65,Passable,Normale,Admis,1
7540,2113,323,2021-2022,11.4,Passable,Normale,Admis,1
7541,1194,312,2021-2022,11.15,Passable,Normale,Admis,1
7542,1517,342,2022-2023,5.3,Insuffisant,Normale,Échec,0
7543,1422,322,2024-2025,9.69,Insuffisant,Normale,Échec,0
7544,1568,338,2024-2025,14.54,Bien,Normale,Admis,1
7545,1188,308,2024-2025,12.31,Assez Bien,Normale,Admis,1
7546,1634,356,2023-2024,18.2,Très Bien,Normale,Admis,1
7547,1720,307,2021-2022,14.99,Bien,Normale,Admis,1
7548,1536,312,2020-2021,13.77,Assez Bien,Normale,Admis,1
7549,1060,356,2023-2024,8.05,Insuffisant,Normale,Échec,0
7550,1482,330,2024-2025,17.36,Très Bien,Normale,Admis,1
7551,1181,331,2020-2021,14.59,Bien,Rattrapage,Admis,1
7552,1629,336,2021-2022,11.47,Passable,Normale,Admis,1
7553,1771,317,2024-2025,14.76,Bien,Normale,Admis,1
7554,1195,306,2023-2024,10.75,Passable,Normale,Admis,1
7555,1693,338,2022-2023,12.96,Assez Bien,Normale,Admis,1
7556,1741,348,2024-2025,16.91,Très Bien,Rattrapage,Admis,1
7557,1763,337,2022-2023,13.25,Assez Bien,Normale,Admis,1
7558,1342,305,2024-2025,10.48,Passable,Normale,Admis,1
7559,1506,332,2024-2025,9.9,Insuffisant,Rattrapage,Échec,0
7560,1405,359,2020-2021,10.0,Passable,Normale,Admis,1
7561,1428,349,2023-2024,12.86,Assez Bien,Normale,Admis,1
7562,1397,359,2023-2024,12.25,Assez Bien,Normale,Admis,1
7563,1690,337,2023-2024,9.31,Insuffisant,Normale,Échec,0
7564,1364,332,2023-2024,12.12,Assez Bien,Normale,Admis,1
7565,1945,328,2024-2025,8.27,Insuffisant,Rattrapage,Échec,0
7566,2009,331,2023-2024,10.43,Passable,Normale,Admis,1
7567,1750,337,2021-2022,10.91,Passable,Normale,Admis,1
7568,1740,351,2024-2025,7.7,Insuffisant,Normale,Échec,0
7569,1871,305,2021-2022,14.67,Bien,Rattrapage,Admis,1
7570,1633,306,2023-2024,12.6,Assez Bien,Normale,Admis,1
7571,1527,339,2020-2021,17.19,Très Bien,Normale,Admis,1
7572,2198,323,2021-2022,13.9,Assez Bien,Normale,Admis,1
7573,2138,302,2024-2025,11.5,Passable,Normale,Admis,1
7574,2115,352,2022-2023,14.04,Bien,Normale,Admis,1
7575,1367,328,2023-2024,12.56,Assez Bien,Normale,Admis,1
7576,1267,313,2021-2022,10.29,Passable,Normale,Admis,1
7577,1027,344,2023-2024,14.49,Bien,Normale,Admis,1
7578,1832,308,2022-2023,12.14,Assez Bien,Normale,Admis,1
7579,1057,303,2020-2021,10.55,Passable,Normale,Admis,1
7580,1154,306,2021-2022,13.5,Assez Bien,Normale,Admis,1
7581,1218,322,2022-2023,10.37,Passable,Normale,Admis,1
7582,2077,301,2022-2023,12.01,Assez Bien,Normale,Admis,1
7583,1580,312,2021-2022,10.55,Passable,Normale,Admis,1
7584,1846,317,2023-2024,8.33,Insuffisant,Normale,Échec,0
7585,1321,349,2020-2021,13.58,Assez Bien,Normale,Admis,1
7586,1536,338,2024-2025,13.2,Assez Bien,Rattrapage,Admis,1
7587,1027,306,2020-2021,11.97,Passable,Normale,Admis,1
7588,2075,326,2020-2021,8.66,Insuffisant,Rattrapage,Échec,0
7589,1788,350,2022-2023,12.2,Assez Bien,Normale,Admis,1
7590,1943,346,2024-2025,10.14,Passable,Normale,Admis,1
7591,1038,320,2024-2025,11.3,Passable,Normale,Admis,1
7592,2169,306,2022-2023,13.17,Assez Bien,Rattrapage,Admis,1
7593,1986,315,2024-2025,13.85,Assez Bien,Rattrapage,Admis,1
7594,1055,325,2023-2024,11.26,Passable,Normale,Admis,1
7595,2173,325,2023-2024,14.27,Bien,Normale,Admis,1
7596,1474,325,2023-2024,8.82,Insuffisant,Normale,Échec,0
7597,1372,303,2024-2025,20.0,Très Bien,Normale,Admis,1
7598,1808,308,2020-2021,8.73,Insuffisant,Normale,Échec,0
7599,1372,349,2021-2022,6.58,Insuffisant,Rattrapage,Échec,0
7600,1939,312,2023-2024,11.41,Passable,Rattrapage,Admis,1
7601,1626,315,2021-2022,11.74,Passable,Rattrapage,Admis,1
7602,1118,324,2024-2025,12.21,Assez Bien,Normale,Admis,1
7603,1793,337,2024-2025,13.33,Assez Bien,Normale,Admis,1
7604,1899,311,2022-2023,10.75,Passable,Normale,Admis,1
7605,1744,340,2023-2024,9.5,Insuffisant,Rattrapage,Échec,0
7606,1213,343,2022-2023,17.16,Très Bien,Normale,Admis,1
7607,1742,359,2023-2024,12.8,Assez Bien,Normale,Admis,1
7608,1401,311,2023-2024,10.82,Passable,Normale,Admis,1
7609,1957,301,2020-2021,13.33,Assez Bien,Normale,Admis,1
7610,1237,344,2022-2023,13.54,Assez Bien,Normale,Admis,1
7611,1632,344,2024-2025,14.45,Bien,Normale,Admis,1
7612,1197,354,2023-2024,14.16,Bien,Normale,Admis,1
7613,2023,314,2021-2022,14.76,Bien,Normale,Admis,1
7614,1848,301,2024-2025,17.02,Très Bien,Rattrapage,Admis,1
7615,1869,333,2022-2023,16.02,Très Bien,Normale,Admis,1
7616,1833,333,2024-2025,13.44,Assez Bien,Normale,Admis,1
7617,2098,356,2024-2025,14.92,Bien,Normale,Admis,1
7618,1861,349,2020-2021,7.33,Insuffisant,Rattrapage,Échec,0
7619,1072,360,2024-2025,15.02,Bien,Normale,Admis,1
7620,1703,344,2024-2025,12.99,Assez Bien,Rattrapage,Admis,1
7621,1972,313,2022-2023,7.35,Insuffisant,Normale,Échec,0
7622,2026,325,2023-2024,13.17,Assez Bien,Rattrapage,Admis,1
7623,1601,354,2021-2022,14.69,Bien,Normale,Admis,1
7624,1399,355,2023-2024,11.45,Passable,Rattrapage,Admis,1
7625,1561,318,2023-2024,9.35,Insuffisant,Normale,Échec,0
7626,1105,311,2023-2024,11.58,Passable,Rattrapage,Admis,1
7627,1412,310,2023-2024,14.73,Bien,Rattrapage,Admis,1
7628,1811,354,2023-2024,13.22,Assez Bien,Normale,Admis,1
7629,1869,357,2022-2023,11.55,Passable,Normale,Admis,1
7630,1807,352,2022-2023,13.62,Assez Bien,Normale,Admis,1
7631,1686,334,2023-2024,10.11,Passable,Normale,Admis,1
7632,1794,325,2024-2025,15.0,Bien,Normale,Admis,1
7633,1532,353,2024-2025,11.63,Passable,Normale,Admis,1
7634,1543,329,2020-2021,10.37,Passable,Rattrapage,Admis,1
7635,1715,323,2021-2022,14.26,Bien,Rattrapage,Admis,1
7636,1564,355,2023-2024,14.22,Bien,Normale,Admis,1
7637,1518,356,2022-2023,8.7,Insuffisant,Normale,Échec,0
7638,1074,346,2021-2022,14.66,Bien,Rattrapage,Admis,1
7639,1519,302,2022-2023,13.27,Assez Bien,Normale,Admis,1
7640,1495,329,2023-2024,10.13,Passable,Normale,Admis,1
7641,1348,339,2020-2021,12.94,Assez Bien,Rattrapage,Admis,1
7642,2146,347,2022-2023,6.91,Insuffisant,Normale,Échec,0
7643,2074,340,2023-2024,13.64,Assez Bien,Normale,Admis,1
7644,1645,357,2021-2022,15.36,Bien,Normale,Admis,1
7645,1530,322,2020-2021,16.59,Très Bien,Normale,Admis,1
7646,1486,329,2022-2023,14.53,Bien,Normale,Admis,1
7647,1573,336,2020-2021,16.88,Très Bien,Normale,Admis,1
7648,1988,334,2020-2021,10.14,Passable,Normale,Admis,1
7649,1768,315,2024-2025,18.72,Très Bien,Normale,Admis,1
7650,1443,313,2024-2025,5.71,Insuffisant,Normale,Échec,0
7651,1762,360,2023-2024,15.36,Bien,Normale,Admis,1
7652,2189,313,2021-2022,13.68,Assez Bien,Normale,Admis,1
7653,1248,316,2023-2024,12.93,Assez Bien,Normale,Admis,1
7654,1778,320,2024-2025,11.89,Passable,Normale,Admis,1
7655,1088,345,2022-2023,13.15,Assez Bien,Normale,Admis,1
7656,1060,331,2021-2022,14.72,Bien,Normale,Admis,1
7657,1940,314,2020-2021,14.4,Bien,Normale,Admis,1
7658,1563,306,2022-2023,8.04,Insuffisant,Normale,Échec,0
7659,1003,347,2023-2024,15.45,Bien,Normale,Admis,1
7660,1448,312,2022-2023,8.4,Insuffisant,Normale,Échec,0
7661,1061,321,2020-2021,11.09,Passable,Rattrapage,Admis,1
7662,1094,352,2021-2022,10.52,Passable,Rattrapage,Admis,1
7663,1835,324,2024-2025,12.1,Assez Bien,Normale,Admis,1
7664,1472,356,2024-2025,14.5,Bien,Normale,Admis,1
7665,1926,341,2024-2025,16.99,Très Bien,Normale,Admis,1
7666,1885,314,2021-2022,12.83,Assez Bien,Normale,Admis,1
7667,1597,360,2023-2024,15.39,Bien,Rattrapage,Admis,1
7668,1957,318,2023-2024,16.25,Très Bien,Normale,Admis,1
7669,1546,345,2023-2024,8.47,Insuffisant,Normale,Échec,0
7670,1885,348,2020-2021,11.55,Passable,Rattrapage,Admis,1
7671,1508,314,2021-2022,12.73,Assez Bien,Normale,Admis,1
7672,1995,313,2024-2025,8.29,Insuffisant,Normale,Échec,0
7673,1972,317,2020-2021,12.22,Assez Bien,Normale,Admis,1
7674,1688,339,2021-2022,11.6,Passable,Normale,Admis,1
7675,1110,346,2024-2025,8.27,Insuffisant,Normale,Échec,0
7676,1581,353,2020-2021,11.29,Passable,Rattrapage,Admis,1
7677,1110,357,2020-2021,6.85,Insuffisant,Normale,Échec,0
7678,1044,312,2023-2024,17.7,Très Bien,Normale,Admis,1
7679,1894,303,2023-2024,5.97,Insuffisant,Normale,Échec,0
7680,2093,308,2024-2025,12.29,Assez Bien,Rattrapage,Admis,1
7681,1672,308,2023-2024,11.91,Passable,Normale,Admis,1
7682,1613,334,2022-2023,8.86,Insuffisant,Normale,Échec,0
7683,1946,331,2024-2025,9.91,Insuffisant,Normale,Échec,0
7684,1962,313,2024-2025,18.01,Très Bien,Normale,Admis,1
7685,1403,316,2020-2021,8.42,Insuffisant,Normale,Échec,0
7686,1875,306,2022-2023,2.87,Insuffisant,Normale,Échec,0
7687,1516,314,2022-2023,13.96,Assez Bien,Normale,Admis,1
7688,1916,356,2022-2023,13.43,Assez Bien,Rattrapage,Admis,1
7689,1553,346,2023-2024,7.24,Insuffisant,Normale,Échec,0
7690,2082,338,2021-2022,12.64,Assez Bien,Normale,Admis,1
7691,1700,302,2022-2023,12.47,Assez Bien,Rattrapage,Admis,1
7692,1376,327,2020-2021,11.68,Passable,Rattrapage,Admis,1
7693,1381,349,2023-2024,18.62,Très Bien,Normale,Admis,1
7694,1060,347,2023-2024,11.31,Passable,Normale,Admis,1
7695,2082,331,2022-2023,15.63,Bien,Normale,Admis,1
7696,1887,349,2023-2024,17.03,Très Bien,Normale,Admis,1
7697,1124,331,2020-2021,14.89,Bien,Normale,Admis,1
7698,2110,344,2020-2021,12.11,Assez Bien,Rattrapage,Admis,1
7699,1328,339,2021-2022,16.14,Très Bien,Normale,Admis,1
7700,1490,357,2023-2024,8.02,Insuffisant,Normale,Échec,0
7701,1195,356,2021-2022,12.42,Assez Bien,Normale,Admis,1
7702,2168,308,2021-2022,10.07,Passable,Normale,Admis,1
7703,1385,332,2023-2024,5.96,Insuffisant,Rattrapage,Échec,0
7704,1520,324,2024-2025,10.6,Passable,Normale,Admis,1
7705,2067,320,2020-2021,10.92,Passable,Rattrapage,Admis,1
7706,1425,359,2021-2022,5.9,Insuffisant,Normale,Échec,0
7707,2021,327,2024-2025,6.01,Insuffisant,Normale,Échec,0
7708,1914,301,2022-2023,9.59,Insuffisant,Normale,Échec,0
7709,2035,350,2020-2021,9.83,Insuffisant,Normale,Échec,0
7710,2003,338,2020-2021,17.28,Très Bien,Normale,Admis,1
7711,1092,341,2023-2024,15.23,Bien,Normale,Admis,1
7712,1745,308,2020-2021,13.4,Assez Bien,Rattrapage,Admis,1
7713,1876,318,2020-2021,18.66,Très Bien,Normale,Admis,1
7714,2016,303,2023-2024,12.81,Assez Bien,Normale,Admis,1
7715,2081,314,2024-2025,9.35,Insuffisant,Normale,Échec,0
7716,1618,329,2024-2025,8.06,Insuffisant,Rattrapage,Échec,0
7717,1551,333,2021-2022,13.64,Assez Bien,Normale,Admis,1
7718,1022,315,2022-2023,12.17,Assez Bien,Rattrapage,Admis,1
7719,2060,354,2022-2023,14.03,Bien,Normale,Admis,1
7720,1948,314,2023-2024,9.89,Insuffisant,Normale,Échec,0
7721,1673,343,2022-2023,14.83,Bien,Rattrapage,Admis,1
7722,1015,356,2022-2023,16.62,Très Bien,Normale,Admis,1
7723,1538,340,2021-2022,13.55,Assez Bien,Rattrapage,Admis,1
7724,1982,312,2024-2025,13.27,Assez Bien,Normale,Admis,1
7725,1119,340,2020-2021,10.43,Passable,Normale,Admis,1
7726,1388,308,2023-2024,13.29,Assez Bien,Normale,Admis,1
7727,2135,356,2024-2025,11.83,Passable,Normale,Admis,1
7728,1502,351,2023-2024,14.3,Bien,Normale,Admis,1
7729,1525,316,2020-2021,9.81,Insuffisant,Normale,Échec,0
7730,1877,332,2024-2025,13.39,Assez Bien,Normale,Admis,1
7731,1667,348,2024-2025,9.97,Insuffisant,Normale,Échec,0
7732,2030,354,2022-2023,7.91,Insuffisant,Normale,Échec,0
7733,1535,318,2020-2021,13.93,Assez Bien,Rattrapage,Admis,1
7734,2129,336,2024-2025,7.23,Insuffisant,Normale,Échec,0
7735,1647,348,2024-2025,13.98,Assez Bien,Normale,Admis,1
7736,1442,302,2021-2022,12.79,Assez Bien,Normale,Admis,1
7737,1382,341,2020-2021,10.04,Passable,Rattrapage,Admis,1
7738,1945,341,2022-2023,13.69,Assez Bien,Normale,Admis,1
7739,1893,301,2022-2023,11.07,Passable,Normale,Admis,1
7740,1317,328,2024-2025,9.96,Insuffisant,Normale,Échec,0
7741,1111,308,2022-2023,15.48,Bien,Normale,Admis,1
7742,1326,314,2020-2021,15.38,Bien,Normale,Admis,1
7743,1267,339,2024-2025,13.75,Assez Bien,Rattrapage,Admis,1
7744,1824,325,2021-2022,15.74,Bien,Normale,Admis,1
7745,1449,302,2024-2025,8.77,Insuffisant,Normale,Échec,0
7746,1339,359,2021-2022,14.39,Bien,Normale,Admis,1
7747,1734,355,2023-2024,16.82,Très Bien,Normale,Admis,1
7748,1723,317,2020-2021,15.65,Bien,Normale,Admis,1
7749,1502,302,2023-2024,11.82,Passable,Normale,Admis,1
7750,1241,352,2022-2023,10.36,Passable,Normale,Admis,1
7751,1564,352,2020-2021,9.28,Insuffisant,Rattrapage,Échec,0
7752,1369,344,2023-2024,9.81,Insuffisant,Rattrapage,Échec,0
7753,1427,360,2021-2022,10.36,Passable,Normale,Admis,1
7754,1053,308,2021-2022,11.62,Passable,Normale,Admis,1
7755,1732,314,2020-2021,12.98,Assez Bien,Rattrapage,Admis,1
7756,2144,359,2022-2023,16.26,Très Bien,Normale,Admis,1
7757,1009,302,2022-2023,11.62,Passable,Normale,Admis,1
7758,1263,313,2020-2021,19.75,Très Bien,Normale,Admis,1
7759,2089,309,2020-2021,12.8,Assez Bien,Normale,Admis,1
7760,1788,360,2024-2025,12.72,Assez Bien,Normale,Admis,1
7761,1259,352,2020-2021,13.98,Assez Bien,Normale,Admis,1
7762,1617,334,2020-2021,16.65,Très Bien,Normale,Admis,1
7763,1067,337,2021-2022,17.78,Très Bien,Normale,Admis,1
7764,1115,359,2022-2023,19.57,Très Bien,Normale,Admis,1
7765,1609,334,2022-2023,8.6,Insuffisant,Rattrapage,Échec,0
7766,1919,314,2024-2025,11.42,Passable,Normale,Admis,1
7767,1736,329,2023-2024,5.12,Insuffisant,Rattrapage,Échec,0
7768,1916,357,2021-2022,14.55,Bien,Normale,Admis,1
7769,2077,348,2021-2022,11.99,Passable,Normale,Admis,1
7770,1555,354,2022-2023,14.83,Bien,Normale,Admis,1
7771,1671,316,2024-2025,10.87,Passable,Normale,Admis,1
7772,1215,324,2020-2021,17.91,Très Bien,Rattrapage,Admis,1
7773,2098,311,2023-2024,17.96,Très Bien,Normale,Admis,1
7774,1298,356,2021-2022,16.25,Très Bien,Normale,Admis,1
7775,2056,356,2021-2022,9.28,Insuffisant,Normale,Échec,0
7776,1895,360,2022-2023,11.77,Passable,Rattrapage,Admis,1
7777,1270,338,2022-2023,9.19,Insuffisant,Normale,Échec,0
7778,1202,333,2022-2023,17.93,Très Bien,Rattrapage,Admis,1
7779,1379,356,2022-2023,14.34,Bien,Normale,Admis,1
7780,1748,342,2023-2024,12.33,Assez Bien,Normale,Admis,1
7781,1858,350,2024-2025,8.18,Insuffisant,Normale,Échec,0
7782,2078,343,2020-2021,13.17,Assez Bien,Normale,Admis,1
7783,1690,358,2022-2023,9.18,Insuffisant,Rattrapage,Échec,0
7784,1085,316,2020-2021,16.27,Très Bien,Rattrapage,Admis,1
7785,2052,308,2024-2025,12.95,Assez Bien,Normale,Admis,1
7786,1867,347,2024-2025,13.98,Assez Bien,Normale,Admis,1
7787,1673,355,2022-2023,19.2,Très Bien,Normale,Admis,1
7788,1537,348,2024-2025,18.33,Très Bien,Normale,Admis,1
7789,1929,325,2020-2021,5.76,Insuffisant,Rattrapage,Échec,0
7790,1694,301,2022-2023,15.46,Bien,Normale,Admis,1
7791,2050,336,2022-2023,7.11,Insuffisant,Normale,Échec,0
7792,2199,348,2020-2021,11.86,Passable,Normale,Admis,1
7793,1667,348,2020-2021,7.76,Insuffisant,Normale,Échec,0
7794,2046,337,2021-2022,11.32,Passable,Normale,Admis,1
7795,1523,319,2023-2024,11.76,Passable,Normale,Admis,1
7796,1595,303,2021-2022,14.18,Bien,Rattrapage,Admis,1
7797,1681,302,2023-2024,14.52,Bien,Normale,Admis,1
7798,1846,339,2022-2023,10.61,Passable,Normale,Admis,1
7799,1710,351,2022-2023,9.13,Insuffisant,Rattrapage,Échec,0
7800,1431,324,2022-2023,3.76,Insuffisant,Normale,Échec,0
7801,2042,333,2020-2021,12.54,Assez Bien,Normale,Admis,1
7802,1127,333,2021-2022,9.12,Insuffisant,Normale,Échec,0
7803,1313,329,2023-2024,10.92,Passable,Normale,Admis,1
7804,1676,320,2023-2024,11.05,Passable,Normale,Admis,1
7805,1926,341,2023-2024,13.75,Assez Bien,Normale,Admis,1
7806,2010,318,2022-2023,10.52,Passable,Rattrapage,Admis,1
7807,2177,356,2021-2022,14.65,Bien,Normale,Admis,1
7808,1758,319,2020-2021,14.37,Bien,Normale,Admis,1
7809,1259,314,2024-2025,14.35,Bien,Normale,Admis,1
7810,1917,310,2022-2023,14.61,Bien,Normale,Admis,1
7811,1509,331,2024-2025,12.66,Assez Bien,Normale,Admis,1
7812,1963,340,2020-2021,9.84,Insuffisant,Rattrapage,Échec,0
7813,1035,332,2020-2021,12.58,Assez Bien,Normale,Admis,1
7814,1584,356,2022-2023,11.2,Passable,Normale,Admis,1
7815,1746,339,2022-2023,14.54,Bien,Rattrapage,Admis,1
7816,2122,354,2022-2023,7.65,Insuffisant,Normale,Échec,0
7817,2166,345,2023-2024,12.35,Assez Bien,Normale,Admis,1
7818,1946,358,2022-2023,7.57,Insuffisant,Normale,Échec,0
7819,1217,328,2023-2024,18.42,Très Bien,Normale,Admis,1
7820,1272,313,2024-2025,6.31,Insuffisant,Normale,Échec,0
7821,1699,351,2023-2024,8.92,Insuffisant,Normale,Échec,0
7822,2001,308,2021-2022,9.05,Insuffisant,Normale,Échec,0
7823,1676,324,2024-2025,14.0,Bien,Normale,Admis,1
7824,1453,322,2020-2021,14.54,Bien,Normale,Admis,1
7825,1346,350,2023-2024,16.15,Très Bien,Normale,Admis,1
7826,1883,329,2022-2023,13.67,Assez Bien,Normale,Admis,1
7827,1043,325,2022-2023,13.67,Assez Bien,Normale,Admis,1
7828,1254,351,2021-2022,17.0,Très Bien,Rattrapage,Admis,1
7829,1314,332,2021-2022,5.96,Insuffisant,Normale,Échec,0
7830,1989,326,2022-2023,17.84,Très Bien,Normale,Admis,1
7831,1405,352,2020-2021,4.28,Insuffisant,Normale,Échec,0
7832,1580,353,2022-2023,18.99,Très Bien,Normale,Admis,1
7833,1232,345,2021-2022,6.48,Insuffisant,Normale,Échec,0
7834,1566,307,2023-2024,13.21,Assez Bien,Normale,Admis,1
7835,1102,304,2022-2023,12.44,Assez Bien,Normale,Admis,1
7836,1580,324,2022-2023,13.66,Assez Bien,Normale,Admis,1
7837,2139,316,2022-2023,9.29,Insuffisant,Rattrapage,Échec,0
7838,1724,323,2024-2025,12.93,Assez Bien,Normale,Admis,1
7839,1689,357,2022-2023,13.26,Assez Bien,Rattrapage,Admis,1
7840,1892,352,2021-2022,4.62,Insuffisant,Normale,Échec,0
7841,1252,328,2024-2025,14.05,Bien,Normale,Admis,1
7842,1440,314,2022-2023,10.5,Passable,Normale,Admis,1
7843,1991,345,2023-2024,11.63,Passable,Normale,Admis,1
7844,1850,333,2020-2021,18.08,Très Bien,Normale,Admis,1
7845,2148,353,2024-2025,13.23,Assez Bien,Rattrapage,Admis,1
7846,1730,349,2020-2021,15.63,Bien,Normale,Admis,1
